Codice Conto,Descrizione conto,Data operazione,COD,Descrizione operazione,Numero documento,Data documento,Numero Fattura,Importo,Saldo,Contropartita,Costi Diretti,Costi Indiretti,Attività economiche,Attività non economiche,Codice progetto
9.01.017,RICAVI C/VENDITE ,23/09/2021,229,CESS.COMPENS.REV.CH,A8091 ,08/09/2021,229,-640.0,640.0,PRODO1 PRODOTTI GIANNI SR,,,,,
9.01.017,RICAVI C/VENDITE ,23/09/2021,150,Giroconto Cessione ,A8091 ,08/09/2021, ,640.0,0.0,PRODO1 PRODOTTI GIANNI SR,,,,,
9.01.017,RICAVI C/VENDITE ,23/09/2021,229,CESS.COMPENS.REV.CH,3516/V1,13/09/2021,230,-14.58,14.58,ELECAM ELETTROCAMPANIA S.,,,,,
9.01.017,RICAVI C/VENDITE ,23/09/2021,150,Giroconto Cessione ,3516/V1,13/09/2021, ,14.58,0.0,ELECAM ELETTROCAMPANIA S.,,,,,
9.01.017,RICAVI C/VENDITE ,23/09/2021,229,CESS.COMPENS.REV.CH,918776,07/09/2021,231,-13.02,13.02,BANEMI BPER BANCA S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,23/09/2021,150,Giroconto Cessione ,918776,07/09/2021, ,13.02,0.0,BANEMI BPER BANCA S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,23/09/2021,229,CESS.COMPENS.REV.CH,131,21/09/2021,232,-837.0,837.0,SIALSR S.I.A.L. SRL,,,,,
9.01.017,RICAVI C/VENDITE ,23/09/2021,150,Giroconto Cessione ,131,21/09/2021, ,837.0,0.0,SIALSR S.I.A.L. SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,150,Giroconto Cessione ,88667,22/09/2021, ,515.8,-515.8,VODAFO VODAFONE ITALIA S.,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,229,CESS.COMPENS.REV.CH,88667,22/09/2021,233,-515.8,0.0,VODAFO VODAFONE ITALIA S.,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,229,CESS.COMPENS.REV.CH,570,23/09/2021,234,-189.8,189.8,PERMAX PERMAX SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,150,Giroconto Cessione ,570,23/09/2021, ,189.8,0.0,PERMAX PERMAX SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,229,CESS.COMPENS.REV.CH,1073,22/09/2021,235,-15.0,15.0,DELLIC GRAFICHE IUORIO S.,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,229,CESS.COMPENS.REV.CH,2611,17/09/2021,236,-7365.0,7380.0,TECON TECON,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,150,Giroconto Cessione ,2611,17/09/2021, ,7365.0,15.0,TECON TECON,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,229,CESS.COMPENS.REV.CH,FPR232 ,24/09/2021,237,-350.0,365.0,NUOQUA NUOVA QUADRIFOGLIO,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,150,Giroconto Cessione ,FPR232 ,24/09/2021, ,350.0,15.0,NUOQUA NUOVA QUADRIFOGLIO,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,229,CESS.COMPENS.REV.CH,20409,22/09/2021,238,-1330.0,1345.0,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,150,Giroconto Cessione ,20409,22/09/2021, ,1330.0,15.0,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,229,CESS.COMPENS.REV.CH,FPR3/21,29/09/2021,239,-22800.0,22815.0,EFAIST EFAISTOS S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,150,Giroconto Cessione ,FPR3/21,29/09/2021, ,22800.0,15.0,EFAIST EFAISTOS S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,229,CESS.COMPENS.REV.CH,22522,28/09/2021,240,-689674.32,689689.32,THERM1 THERMO FISHER SCIE,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,150,Giroconto Cessione ,22522,28/09/2021, ,689674.32,15.0,THERM1 THERMO FISHER SCIE,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,229,CESS.COMPENS.REV.CH,4020474,29/09/2021,241,-475.0,490.0,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,30/09/2021,150,Giroconto Cessione ,1073,22/09/2021, ,15.0,475.0,DELLIC GRAFICHE IUORIO S.,,,,,
9.01.017,RICAVI C/VENDITE ,04/12/2021,150,Giroconto Cessione ,4020474,29/09/2021, ,475.0,0.0,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,205801,01/10/2021,244,-214680.75,214680.75,PERKIN PerkinElmer Italia,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,205801,01/10/2021, ,214680.75,0.0,PERKIN PerkinElmer Italia,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,921/03 ,30/09/2021,245,-1584.91,1584.91,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,921/03 ,30/09/2021, ,1584.91,0.0,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,920/03 ,30/09/2021,246,-1584.91,1584.91,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,920/03 ,30/09/2021, ,1584.91,0.0,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,919/03 ,30/09/2021,247,-1584.91,1584.91,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,919/03 ,30/09/2021, ,1584.91,0.0,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,922/03 ,30/09/2021,248,-1584.91,1584.91,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,922/03 ,30/09/2021, ,1584.91,0.0,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,26/SP ,30/09/2021,249,-56.67,56.67,SIDSPA SIDERSAN SPA,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,26/SP ,30/09/2021, ,56.67,0.0,SIDSPA SIDERSAN SPA,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,5779,30/09/2021,250,-936.0,936.0,PERKIN PerkinElmer Italia,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,5779,30/09/2021, ,936.0,0.0,PERKIN PerkinElmer Italia,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,622,30/09/2021,251,-13.94,13.94,ALGEN ALGEN S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,622,30/09/2021, ,13.94,0.0,ALGEN ALGEN S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,67/2021,30/09/2021,252,-10.0,10.0,WORLDT WORLD TRAVEL BOUTI,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,67/2021,30/09/2021, ,10.0,0.0,WORLDT WORLD TRAVEL BOUTI,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,936/03 ,30/09/2021,253,-1561.68,1561.68,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,936/03 ,30/09/2021, ,1561.68,0.0,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,935/03 ,30/09/2021,254,-1584.91,1584.91,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,935/03 ,30/09/2021, ,1584.91,0.0,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,932/03 ,30/09/2021,255,-1584.91,1584.91,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,932/03 ,30/09/2021, ,1584.91,0.0,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,933/03 ,30/09/2021,256,-1584.91,1584.91,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,933/03 ,30/09/2021, ,1584.91,0.0,LGSOLU L & G SOLUTION SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,3252,30/09/2021,257,-14.99,14.99,TECRAI Aruba S.p.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,3252,30/09/2021, ,14.99,0.0,TECRAI Aruba S.p.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,1229,CESS.COMPENS.REV.CH,69/2021,05/10/2021,258,10.0,-10.0,WORLDT WORLD TRAVEL BOUTI,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,160,Giroconto Cessione ,69/2021,05/10/2021, ,-10.0,0.0,WORLDT WORLD TRAVEL BOUTI,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,71/2021,05/10/2021,259,-10.0,10.0,WORLDT WORLD TRAVEL BOUTI,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,71/2021,05/10/2021, ,10.0,0.0,WORLDT WORLD TRAVEL BOUTI,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,1149654,30/09/2021,260,-406.25,406.25,SIAD S.I.A.D. S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,1149654,30/09/2021, ,406.25,0.0,SIAD S.I.A.D. S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,20504,30/09/2021,261,-95.0,95.0,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,20504,30/09/2021, ,95.0,0.0,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,40960,29/09/2021,262,-49.8,49.8,LINKEM LINKEM S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,40960,29/09/2021, ,49.8,0.0,LINKEM LINKEM S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,19515,06/10/2021,263,-342.81,342.81,SIGMAA SIGMA ALDRICH S.R.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,19515,06/10/2021, ,342.81,0.0,SIGMAA SIGMA ALDRICH S.R.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,5202740,05/10/2021,264,-28.14,28.14,FARNEL FARNEL ITALIA S.R.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,5202740,05/10/2021, ,28.14,0.0,FARNEL FARNEL ITALIA S.R.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,100753,06/10/2021,265,-360.08,360.08,FISHER FISHER SCIENTIFIC,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,20543,06/10/2021,266,-461.7,821.78,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,20543,06/10/2021, ,461.7,360.08,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,FPR70 ,07/10/2021,267,-10886.01,11246.09,ICTSUD CENTRO DI COMPETEN,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,FPR70 ,07/10/2021, ,10886.01,360.0799999999999,ICTSUD CENTRO DI COMPETEN,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,2200009,08/10/2021,268,-12042.0,12402.08,SGRRIC SGR Ricerche S.r.l,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,2200009,08/10/2021, ,12042.0,360.0799999999999,SGRRIC SGR Ricerche S.r.l,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,453,01/10/2021,269,-226.0,586.0799999999999,TECECO TECNO-ECO S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,453,01/10/2021, ,226.0,360.0799999999999,TECECO TECNO-ECO S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,1437,07/10/2021,270,-1718.74,2078.82,SYSPAC SYSPACK COMPUTER I,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,24032,15/10/2021,271,-1323.0,3401.82,SIGMAA SIGMA ALDRICH S.R.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,24032,15/10/2021, ,1323.0,2078.82,SIGMAA SIGMA ALDRICH S.R.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,41200,04/10/2021,272,-13.02,2091.84,BANEMI BPER BANCA S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,41200,04/10/2021, ,13.02,2078.82,BANEMI BPER BANCA S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,217195,16/10/2021,273,-176.55,2255.37,AMAEU Amazon EU S.a r.l.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,217195,16/10/2021, ,176.55,2078.82,AMAEU Amazon EU S.a r.l.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,100639,05/10/2021,274,-56.2,2135.02,FISHER FISHER SCIENTIFIC,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,100639,05/10/2021, ,56.2,2078.82,FISHER FISHER SCIENTIFIC,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,102393,19/10/2021,275,-1900.0,3978.82,ASACER ASACERT ASSESSMENT,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,102393,19/10/2021, ,1900.0,2078.82,ASACER ASACERT ASSESSMENT,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,1229,CESS.COMPENS.REV.CH,4020628,18/10/2021,276,6118.0,-4039.18,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,160,Giroconto Cessione ,4020628,18/10/2021, ,-6118.0,2078.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,1229,CESS.COMPENS.REV.CH,20629,18/10/2021,277,387.6,1691.22,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,160,Giroconto Cessione ,20629,18/10/2021, ,-387.6,2078.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,1229,CESS.COMPENS.REV.CH,20630,18/10/2021,278,1330.0,748.8199999999997,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,160,Giroconto Cessione ,20630,18/10/2021, ,-1330.0,2078.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,1229,CESS.COMPENS.REV.CH,20631,18/10/2021,279,475.0,1603.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,160,Giroconto Cessione ,20631,18/10/2021, ,-475.0,2078.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,1229,CESS.COMPENS.REV.CH,20632,18/10/2021,280,95.0,1983.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,160,Giroconto Cessione ,20632,18/10/2021, ,-95.0,2078.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,1229,CESS.COMPENS.REV.CH,20633,18/10/2021,281,461.7,1617.12,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,160,Giroconto Cessione ,20633,18/10/2021, ,-461.7,2078.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,20640,18/10/2021,282,-4152.0,6230.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,20640,18/10/2021, ,4152.0,2078.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,20647,18/10/2021,283,-8867.3,10946.12,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,20647,18/10/2021, ,8867.3,2078.82,GEHEAL Cytiva Europe GmbH,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,25568,19/10/2021,284,-1377.0,3455.82,SIGMAA SIGMA ALDRICH S.R.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,25568,19/10/2021, ,1377.0,2078.82,SIGMAA SIGMA ALDRICH S.R.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,1437,07/10/2021, ,1718.74,360.0799999999997,SYSPAC SYSPACK COMPUTER I,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,00977/0,15/10/2021,285,-1260.22,1620.3,DELTEK DELTEK SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,00977/0,15/10/2021, ,1260.22,360.0799999999997,DELTEK DELTEK SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,3538,22/10/2021,286,-11.99,372.0699999999997,TECRAI Aruba S.p.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,3538,22/10/2021, ,11.99,360.0799999999997,TECRAI Aruba S.p.A.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,102360,25/10/2021,288,-184320.0,184680.08,BEANTE Beantech Srl,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,102360,25/10/2021, ,184320.0,360.0799999999872,BEANTE Beantech Srl,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,214221,26/10/2021,289,-479000.0,479360.08,LEICAM Leica Microsystems,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,214221,26/10/2021, ,479000.0,360.0799999999581,LEICAM Leica Microsystems,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,01014/0,26/10/2021,290,-505.7,865.7799999999581,DELTEK DELTEK SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,01014/0,26/10/2021, ,505.7,360.0799999999581,DELTEK DELTEK SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,941,29/10/2021,291,-10265.01,10625.08999999996,VIMAB VIMAB S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,941,29/10/2021, ,10265.01,360.0799999999581,VIMAB VIMAB S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,58/PRSP,28/10/2021,292,-1453.0,1813.079999999958,SIALSR S.I.A.L. SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,58/PRSP,28/10/2021, ,1453.0,360.0799999999581,SIALSR S.I.A.L. SRL,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,65163,26/10/2021,293,-20444.73,20804.80999999996,ENELDI ENEL DISTRIBUZIONE,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,65163,26/10/2021, ,20444.73,360.0799999999581,ENELDI ENEL DISTRIBUZIONE,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,229,CESS.COMPENS.REV.CH,247,25/10/2021,287,-300.0,660.0799999999581,NUOQUA NUOVA QUADRIFOGLIO,,,,,
9.01.017,RICAVI C/VENDITE ,31/10/2021,150,Giroconto Cessione ,100753,06/10/2021, ,360.08,299.9999999999581,FISHER FISHER SCIENTIFIC,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,92413,31/10/2021,297,-320.1,620.0999999999581,VWR VWR INTERNATIONAL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,92413,31/10/2021, ,320.1,299.999999999958,VWR VWR INTERNATIONAL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,12-B ,23/10/2021,298,-150500.0,150800.0,ALGASS AL.G.ASS. S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,12-B ,23/10/2021, ,150500.0,299.9999999999709,ALGASS AL.G.ASS. S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,121,02/11/2021,299,-600.4,900.3999999999709,HOSMOT HOSMOTIC SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,702,02/11/2021,300,-23.81,924.2099999999708,ALGEN ALGEN S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,702,02/11/2021, ,23.81,900.3999999999709,ALGEN ALGEN S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,217,CESS. COMPENS. ART.,1415,30/10/2021,301,-7.16,907.5599999999708,EDIBEN EDIL BEN S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,1415,30/10/2021, ,7.16,900.3999999999709,EDIBEN EDIL BEN S.R.L.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,11,29/10/2021,302,-424500.0,425400.4,BIODMO BIO3DMODEL SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,11,29/10/2021, ,424500.0,900.3999999999651,BIODMO BIO3DMODEL SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,124,03/11/2021,303,-400.0,1300.399999999965,HOSMOT HOSMOTIC SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,124,03/11/2021, ,400.0,900.3999999999651,HOSMOT HOSMOTIC SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,1229,CESS.COMPENS.REV.CH,3,02/11/2021,304,600.4,299.9999999999651,HOSMOT HOSMOTIC SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,160,Giroconto Cessione ,3,02/11/2021, ,-600.4,900.3999999999651,HOSMOT HOSMOTIC SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,5290,29/10/2021,305,-488.0,1388.399999999965,SPACEI Bio-Techne s.r.l.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,5290,29/10/2021, ,488.0,900.3999999999651,SPACEI Bio-Techne s.r.l.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,66737,31/10/2021,306,-123.46,1023.859999999965,SIAD S.I.A.D. S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,66737,31/10/2021, ,123.46,900.3999999999651,SIAD S.I.A.D. S.P.A.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,13908,29/10/2021,307,-1748.0,2648.399999999965,RSTORE R-Store S.p.A.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,13908,29/10/2021, ,1748.0,900.3999999999651,RSTORE R-Store S.p.A.,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,1452,04/11/2021,308,-262310.0,263210.4,REMAKS REMAK SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,1452,04/11/2021, ,262310.0,900.3999999999651,REMAKS REMAK SRL,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,FPR35 ,28/10/2021,309,-10000.0,10900.39999999997,SOCIE5 SOCIETA' GENERALE,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,FPR35 ,28/10/2021, ,10000.0,900.3999999999651,SOCIE5 SOCIETA' GENERALE,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,FPR276 ,08/11/2021,310,-339.0,1239.399999999965,NUOQUA NUOVA QUADRIFOGLIO,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,FPR276 ,08/11/2021, ,339.0,900.3999999999651,NUOQUA NUOVA QUADRIFOGLIO,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,229,CESS.COMPENS.REV.CH,423/04 ,05/11/2021,311,-772.0,1672.399999999965,ROBOZE ROBOZE SPA,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,423/04 ,05/11/2021, ,772.0,900.3999999999651,ROBOZE ROBOZE SPA,,,,,
9.01.017,RICAVI C/VENDITE ,30/11/2021,150,Giroconto Cessione ,FPR24 ,09/11/2021, ,137000.0,-136099.6,KRATOS KRATOS S.R.L.,,,,,
